A0,phi_baseline,Q_eff,d_AR,A_AR,phi_att,phi_rep,phi_max,d_phimax,d_50,A_50,d_70,A_70,slope_AR,slope_contact,d_contact,slope_50,slope_70,drive_nm
12.965490459038165,94.43698120117188,200.0,7.822472317340517,11.959598621717548,109.09327528211806,75.01911697387695,115.42662811279297,8.380538929486647,3.102558792868804,6.482745229519082,5.245833354467,9.075843321326715,0.09619378810924016,-3.2858982668898435,0.47207406429784426,-2.717509191141318,-2.040245575700765,12.967315043965755
12.306916374882348,94.41934585571289,200.0,7.2616505216350005,11.218694799798985,108.45158316872336,73.8722489674886,111.22779846191406,7.787093636579812,2.8446556288787015,6.153458187441174,4.73023218979161,8.614841462417644,1.5220454545332835,-3.96470575737806,0.2523847797419876,-1.3472849690400552,-0.6547208091048068,12.2854086903601
11.686574818980944,94.42890548706055,200.0,7.040314336351451,10.737974714406192,112.11559168497722,74.57204575972123,115.10519409179688,7.428752724081278,2.7852221683081195,5.843287409490472,4.6695500134099195,8.18060237328666,1.9073001217423526,-0.9164448484702693,0.3542940197039803,-0.8030511765200419,-3.0237348893759286,11.665597288157414
11.024067880782695,94.45413208007812,200.0,6.9504275429567866,10.211039218639824,109.64276657104492,72.01988358931108,114.61449432373047,7.536073098890483,2.5774981733391207,5.512033940391348,4.399365200865931,7.716847516547886,1.8125510620828196,-2.0790816054882235,0.4323046341080801,-1.349136092140045,-0.9266338045581013,11.03837892202364
10.369743286275934,94.52437210083008,200.0,6.633798183620699,9.653783423262714,110.9431864420573,68.72966681586371,113.32325744628906,7.072685548337176,2.5430655464626164,5.184871643137967,4.257786698986606,7.258820300393153,2.5469854240084775,-4.787989566131392,0.3396875301789545,-1.899300203176338,-1.018838500969561,10.36300423251646
9.740134476743378,94.46318054199219,200.0,,,,,159.8684539794922,0.10413714335300028,2.4584771079038843,4.870067238371689,3.9841757068912345,6.818094133720365,,-1.7488245521916086,0.4403458246672956,-1.3916319744703798,-2.330524151117188,9.736635409041128
9.074690332511182,94.4453353881836,200.0,3.752354866115746,7.166724455599197,96.93329010009765,77.2987798055013,118.48329162597656,5.220044840825722,1.818997354187672,4.537345166255591,3.0918913231576712,6.352283232757827,-0.03735259433931268,-3.3851165771193594,0.2619825455841868,-2.838060167057354,-2.6011807162830447,9.075063456265298
8.431253473162315,94.50137710571289,200.0,4.6039093042851045,7.743022209798368,109.6202875773112,74.1677490234375,114.86021423339844,4.97584551339969,1.8503436024350226,4.215626736581157,2.959783765327504,5.90187743121362,1.494154575885034,-1.6011717672038708,0.40551069538008166,-1.7303227689979253,-1.0343485455626094,8.433411569086502
7.806296498102937,94.46196746826172,200.0,3.8296504578921216,7.0708266018178065,114.85887432098389,73.24466094970703,117.36933135986328,4.255525709595531,1.5239969442638355,3.9031482490514686,2.5147286009258267,5.464407548672056,3.247985544953409,-2.2949365501057457,0.23503564275783004,-1.652558796136961,-1.1084573679904364,7.7828589795103635
7.137502144871632,94.43732070922852,200.0,3.158768789182533,6.44730852326942,115.8779878616333,70.6713155110677,119.78115844726562,3.6079654819332063,1.1788824859656601,3.568751072435816,1.957725511975007,4.996251501410142,2.827097925619755,-2.7555150550727663,0.19007530031422365,-1.9625377494626983,-1.2809237589816,7.118945699602364
6.498459548254232,94.51106643676758,200.0,3.0513992927155833,5.5329253139523615,116.45486450195312,73.4656457901001,123.17929077148438,3.531113179633394,1.294297755544567,3.249229774127116,2.137687893355472,4.548921683777962,0.8079063372805776,-5.0560121888438125,0.2917087443100346,-2.162007851160052,-1.4274323744490203,6.477137093341412
5.850971263043903,94.54171752929688,200.0,1.535163134821858,3.3152156365673817,146.7813924153646,61.71387820773654,149.85848999023438,1.8908394849859178,1.0928660044589456,2.9254856315219513,3.5725427605179365,4.095679884130732,5.730028183489086,-4.1569062160779415,0.23864184477501085,-2.77071777341719,-1.020575586546548,5.842544226197788
5.1990873828344775,94.4566879272461,200.0,0.36277288234156957,1.300981539835941,117.62484588623047,54.89539489746094,143.56280517578125,1.7344063962809741,2.106916359461049,2.5995436914172387,2.8743977762640256,3.639361167984134,0.43036996570438485,-2.299695777165216,0.149924622855649,-1.3545353982234984,-1.8434768206043883,5.193633256794783
4.54769799596022,94.54830932617188,200.0,1.1932123194784534,2.9010773223962993,118.17576683892145,83.68965911865234,128.6958770751953,1.8139871826861054,0.7861166577134597,2.27384899798011,1.9791324569854203,3.1833885971721543,-0.9510138494242134,-3.7675549384139106,0.197940194434206,-1.8791838442845994,-1.6125976562297362,4.561596655960898
3.918616764408966,94.52115631103516,200.0,0.7532448973660798,1.1942914739271417,97.91177825927734,91.34656066894532,126.32875061035156,2.236902219010517,1.3591365018297896,1.959308382204483,2.4434050077599596,2.743031735086276,-1.316357875378035,-1.1757736533441028,0.4133705881549171,-1.695741284784724,-1.1106388535553666,3.91959935619468
3.2737663691051466,94.52526092529297,200.0,0.8759529378425739,1.639981695883726,143.75284507057884,49.5184814453125,154.1075897216797,1.4065335562918335,0.7807684528532016,1.6368831845525733,2.722354627645233,2.2916364583736026,1.7735320234634402,-4.328898321672901,0.19479057312604942,-1.9060432142018227,-0.7694271494246396,3.26800466687871
2.625614503592999,94.6812629699707,200.0,0.5243460886035387,1.207481229462893,144.2158940633138,30.016368627548218,156.5191192626953,1.0668372851796448,0.5352040886339907,1.3128072517964995,2.3852898671372653,1.837930152515099,1.843598605511569,-1.2807617187394118,0.22239719352185047,3.013339978728105,-1.0313541806879614,2.603603910245056
1.9853741983766324,94.66865539550781,200.0,0.35978511439341354,0.8934788214209517,147.8186798095703,22.620153154645646,157.2837677001953,1.1436895874794573,1.664544602936276,0.9926870991883162,1.968943956638717,1.3897619388636426,1.028856505298379,-2.255757825113709,0.15778608098110822,-0.7691988558268311,-1.2637143704576657,1.982833497393699
1.3329581882715047,94.57534408569336,200.0,0.2750823513490161,0.5248461384010453,135.66845092773437,35.55329780578613,157.52880859375,1.3742464943788946,1.6015260737623986,0.6664790941357523,1.7159576744199572,0.9330707317900532,-0.9236974754405121,-1.5990236315322415,0.0757394232198409,-1.212004337741964,-0.7655298023050446,1.3523526742886816
0.7072983310152381,94.53628921508789,200.0,33.31189820192264,0.6652186667268245,93.90561421712239,95.45053439670139,162.474853515625,0.8408278517890722,0.28387665044416377,0.35364916550761905,1.436279378021175,0.4951088317106666,-0.058061165238406647,-2.0509409179507094,0.1959490727082005,-2.540784693448182,-0.9206507197155699,0.6865700008518161
